time,pod,name,cpu_cores,memory_bytes
2023-10-09T09:17:45.689109Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,195m,771Mi
2023-10-09T09:17:45.689109Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,205m,599Mi
2023-10-09T09:18:00.824981Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,838Mi
2023-10-09T09:18:00.824981Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,323m,600Mi
2023-10-09T09:18:15.905033Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,878Mi
2023-10-09T09:18:15.905033Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,252m,601Mi
2023-10-09T09:18:31.055150Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,958Mi
2023-10-09T09:18:31.055150Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,187m,603Mi
2023-10-09T09:18:46.180898Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,965Mi
2023-10-09T09:18:46.180898Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,150m,606Mi
2023-10-09T09:19:01.316142Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,957Mi
2023-10-09T09:19:01.316142Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,101m,606Mi
2023-10-09T09:19:16.456154Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,995Mi
2023-10-09T09:19:16.456154Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,217m,606Mi
2023-10-09T09:19:31.561959Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,993Mi
2023-10-09T09:19:31.561959Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,243m,606Mi
2023-10-09T09:19:46.695383Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1079Mi
2023-10-09T09:19:46.695383Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,243m,606Mi
2023-10-09T09:20:01.773493Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1114Mi
2023-10-09T09:20:01.773493Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,163m,607Mi
2023-10-09T09:20:16.916634Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1182Mi
2023-10-09T09:20:16.916634Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,324m,602Mi
2023-10-09T09:20:32.060391Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1322Mi
2023-10-09T09:20:32.060391Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,69m,602Mi
2023-10-09T09:20:47.193113Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1401Mi
2023-10-09T09:20:47.193113Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,69m,602Mi
2023-10-09T09:21:02.323446Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1414Mi
2023-10-09T09:21:02.323446Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,713m,754Mi
2023-10-09T09:21:17.433098Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1449Mi
2023-10-09T09:21:17.433098Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,659m,935Mi
2023-10-09T09:21:32.537094Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1581Mi
2023-10-09T09:21:32.537094Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,659m,935Mi
2023-10-09T09:21:47.618217Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1562Mi
2023-10-09T09:21:47.618217Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,294m,789Mi
2023-10-09T09:22:02.689602Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1499Mi
2023-10-09T09:22:02.689602Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,294m,789Mi
2023-10-09T09:22:17.809327Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1573Mi
2023-10-09T09:22:17.809327Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,127m,680Mi
2023-10-09T09:22:32.949740Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,187m,1633Mi
2023-10-09T09:22:32.949740Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,221m,599Mi
2023-10-09T09:22:48.025196Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,195m,1624Mi
2023-10-09T09:22:48.025196Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,203m,595Mi
2023-10-09T09:23:03.167236Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,1643Mi
2023-10-09T09:23:03.167236Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,40m,597Mi
2023-10-09T09:23:18.297101Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1601Mi
2023-10-09T09:23:18.297101Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,134m,598Mi
2023-10-09T09:23:33.436687Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1551Mi
2023-10-09T09:23:33.436687Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,150m,598Mi
2023-10-09T09:23:48.555984Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,179m,1597Mi
2023-10-09T09:23:48.555984Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,135m,598Mi
2023-10-09T09:24:03.696540Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1596Mi
2023-10-09T09:24:03.696540Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,243m,598Mi
2023-10-09T09:24:18.809094Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1596Mi
2023-10-09T09:24:18.809094Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,134m,598Mi
2023-10-09T09:24:33.949289Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1551Mi
2023-10-09T09:24:33.949289Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,308m,598Mi
2023-10-09T09:24:49.088506Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1254Mi
2023-10-09T09:24:49.088506Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,14m,601Mi
2023-10-09T09:25:04.196346Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,202m,728Mi
2023-10-09T09:25:04.196346Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,14m,601Mi
2023-10-09T09:25:19.276229Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,187m,560Mi
2023-10-09T09:25:19.276229Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,27m,594Mi
2023-10-09T09:25:34.417461Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,85m,567Mi
2023-10-09T09:25:34.417461Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,11m,597Mi
2023-10-09T09:25:49.543236Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,69m,305Mi
2023-10-09T09:25:49.543236Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,11m,597Mi
2023-10-09T09:26:04.616792Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,26m,108Mi
2023-10-09T09:26:04.616792Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,9m,597Mi
2023-10-09T09:26:19.758882Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:26:19.758882Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,598Mi
2023-10-09T09:36:34.882139Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:36:34.882139Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,523Mi
2023-10-09T09:36:50.029395Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:36:50.029395Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,6m,523Mi
2023-10-09T09:37:05.173577Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,2m,108Mi
2023-10-09T09:37:05.173577Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,128m,591Mi
2023-10-09T09:37:20.317545Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:37:20.317545Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,591Mi
2023-10-09T09:37:35.460902Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:37:35.460902Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,591Mi
2023-10-09T09:37:50.601827Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:37:50.601827Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,110m,591Mi
2023-10-09T09:38:05.744828Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:38:05.744828Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,800m,683Mi
2023-10-09T09:38:20.885801Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,108Mi
2023-10-09T09:38:20.885801Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,668m,922Mi
2023-10-09T09:38:36.005236Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,39m,126Mi
2023-10-09T09:38:36.005236Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,492m,908Mi
2023-10-09T09:38:51.083060Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,189m,267Mi
2023-10-09T09:38:51.083060Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,492m,908Mi
2023-10-09T09:39:06.227839Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,189m,267Mi
2023-10-09T09:39:06.227839Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,340m,908Mi
2023-10-09T09:39:21.365060Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,350Mi
2023-10-09T09:39:21.365060Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,119m,908Mi
2023-10-09T09:39:36.445068Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,425Mi
2023-10-09T09:39:36.445068Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,86m,908Mi
2023-10-09T09:39:51.571664Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,513Mi
2023-10-09T09:39:51.571664Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,87m,908Mi
2023-10-09T09:40:06.713105Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,194m,547Mi
2023-10-09T09:40:06.713105Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,97m,908Mi
2023-10-09T09:40:21.817139Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,568Mi
2023-10-09T09:40:21.817139Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,97m,908Mi
2023-10-09T09:40:36.927189Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,620Mi
2023-10-09T09:40:36.927189Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,319m,908Mi
2023-10-09T09:40:52.057281Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,186m,675Mi
2023-10-09T09:40:52.057281Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,126m,823Mi
2023-10-09T09:41:07.193100Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,754Mi
2023-10-09T09:41:07.193100Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,484m,728Mi
2023-10-09T09:41:22.321882Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,728Mi
2023-10-09T09:41:22.321882Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,178m,650Mi
2023-10-09T09:41:37.465587Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,194m,792Mi
2023-10-09T09:41:37.465587Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,234m,571Mi
2023-10-09T09:41:52.532055Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,880Mi
2023-10-09T09:41:52.532055Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,155m,580Mi
2023-10-09T09:42:07.653324Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,947Mi
2023-10-09T09:42:07.653324Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,309m,601Mi
2023-10-09T09:42:22.745140Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,942Mi
2023-10-09T09:42:22.745140Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,164m,602Mi
2023-10-09T09:42:37.886521Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1004Mi
2023-10-09T09:42:37.886521Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,159m,602Mi
2023-10-09T09:42:53.029126Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1094Mi
2023-10-09T09:42:53.029126Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,295m,602Mi
2023-10-09T09:43:08.160400Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1094Mi
2023-10-09T09:43:08.160400Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,321m,595Mi
2023-10-09T09:43:23.269285Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1077Mi
2023-10-09T09:43:23.269285Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,305m,595Mi
2023-10-09T09:43:38.395750Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1239Mi
2023-10-09T09:43:38.395750Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,392m,597Mi
2023-10-09T09:43:53.484411Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1256Mi
2023-10-09T09:43:53.484411Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,802m,741Mi
2023-10-09T09:44:08.598244Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,202m,1278Mi
2023-10-09T09:44:08.598244Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,633m,992Mi
2023-10-09T09:44:23.744633Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,195m,1393Mi
2023-10-09T09:44:23.744633Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,798m,958Mi
2023-10-09T09:44:38.887196Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1407Mi
2023-10-09T09:44:38.887196Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,399m,886Mi
2023-10-09T09:44:54.027048Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1471Mi
2023-10-09T09:44:54.027048Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,153m,886Mi
2023-10-09T09:45:09.168063Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1471Mi
2023-10-09T09:45:09.168063Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,153m,886Mi
2023-10-09T09:45:24.285316Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,1433Mi
2023-10-09T09:45:24.285316Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,213m,886Mi
2023-10-09T09:45:39.421552Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1492Mi
2023-10-09T09:45:39.421552Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,182m,886Mi
2023-10-09T09:45:54.542567Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1554Mi
2023-10-09T09:45:54.542567Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,155m,886Mi
2023-10-09T09:46:09.657162Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,1626Mi
2023-10-09T09:46:09.657162Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,26m,886Mi
2023-10-09T09:46:24.761111Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1672Mi
2023-10-09T09:46:24.761111Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,40m,807Mi
2023-10-09T09:46:39.869083Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1580Mi
2023-10-09T09:46:39.869083Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,321m,747Mi
2023-10-09T09:46:54.992043Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,192m,1634Mi
2023-10-09T09:46:54.992043Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,192m,660Mi
2023-10-09T09:47:10.138579Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,189m,1621Mi
2023-10-09T09:47:10.138579Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,379m,612Mi
2023-10-09T09:47:25.225567Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1678Mi
2023-10-09T09:47:25.225567Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,93m,599Mi
2023-10-09T09:47:40.299182Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1764Mi
2023-10-09T09:47:40.299182Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,89m,599Mi
2023-10-09T09:47:55.374011Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1594Mi
2023-10-09T09:47:55.374011Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,352m,593Mi
2023-10-09T09:48:10.522426Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1692Mi
2023-10-09T09:48:10.522426Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,352m,593Mi
2023-10-09T09:48:25.625112Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1250Mi
2023-10-09T09:48:25.625112Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,12m,596Mi
2023-10-09T09:48:40.729102Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,732Mi
2023-10-09T09:48:40.729102Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,19m,600Mi
2023-10-09T09:48:55.870168Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,681Mi
2023-10-09T09:48:55.870168Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,13m,603Mi
2023-10-09T09:49:11.009098Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,144m,238Mi
2023-10-09T09:49:11.009098Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,40m,606Mi
2023-10-09T09:49:26.105121Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,144m,238Mi
2023-10-09T09:49:26.105121Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,40m,606Mi
2023-10-09T09:49:41.249127Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,15m,176Mi
2023-10-09T09:49:41.249127Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,692m,958Mi
2023-10-09T09:49:56.328303Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,7m,109Mi
2023-10-09T09:49:56.328303Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,692m,958Mi
2023-10-09T10:00:11.564470Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:00:11.564470Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-09T10:00:26.641113Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:00:26.641113Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-09T10:00:41.767906Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:00:41.767906Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,403m,622Mi
2023-10-09T10:00:56.910456Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:00:56.910456Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,792m,929Mi
2023-10-09T10:01:12.054789Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:01:12.054789Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,623m,923Mi
2023-10-09T10:01:27.129089Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:01:27.129089Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,324m,874Mi
2023-10-09T10:01:42.224904Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,109Mi
2023-10-09T10:01:42.224904Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,140m,752Mi
2023-10-09T10:01:57.369110Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,115m,204Mi
2023-10-09T10:01:57.369110Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,204m,703Mi
2023-10-09T10:02:12.511088Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,276Mi
2023-10-09T10:02:12.511088Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,458m,637Mi
2023-10-09T10:02:27.639484Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,326Mi
2023-10-09T10:02:27.639484Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,260m,612Mi
2023-10-09T10:02:42.784592Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,451Mi
2023-10-09T10:02:42.784592Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,345m,614Mi
2023-10-09T10:02:57.917078Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,520Mi
2023-10-09T10:02:57.917078Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,167m,615Mi
2023-10-09T10:03:13.064431Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,596Mi
2023-10-09T10:03:13.064431Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,167m,615Mi
2023-10-09T10:03:28.204677Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,646Mi
2023-10-09T10:03:28.204677Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,362m,590Mi
2023-10-09T10:03:43.347529Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,592Mi
2023-10-09T10:03:43.347529Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,246m,591Mi
2023-10-09T10:03:58.425155Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,688Mi
